subject,idna_subject,expiration_date,epoch,registrar
1empiredirect.com,1empiredirect.com,11-nov-2024,1731283200.0,Dynadot Inc
1girl1pitcher.com,1girl1pitcher.com,17-dec-2024,1734393600.0,"Sea Wasp, LLC"
1girl1pitcher.org,1girl1pitcher.org,01-jun-2025,1748736000.0,"GoDaddy.com, LLC"
1guy1cock.com,1guy1cock.com,31-may-2024,1717113600.0,"GoDaddy.com, LLC"
1man1jar.org,1man1jar.org,20-aug-2024,1724112000.0,"GoDaddy.com, LLC"
1man2needles.com,1man2needles.com,29-jun-2024,1719619200.0,"GoDaddy.com, LLC"
1priest1nun.com,1priest1nun.com,16-may-2024,1715817600.0,"GoDaddy.com, LLC"
1priest1nun.net,1priest1nun.net,16-may-2024,1715817600.0,"GoDaddy.com, LLC"
1rx.io,1rx.io,28-may-2024,1716854400.0,"GoDaddy.com, LLC"
1stlines.com,1stlines.com,29-aug-2024,1724889600.0,"Domain.com, LLC"
1vice.ag,1vice.ag,05-feb-2024,1707091200.0,Instra Corporation Pty Ltd.
1x2plus.com,1x2plus.com,28-jan-2024,1706400000.0,"GoDaddy.com, LLC"
1xbet.com,1xbet.com,01-sep-2029,1882915200.0,"URL Solutions, Inc."
2000greetings.com,2000greetings.com,24-oct-2024,1729728000.0,"Access Japan Co, Ltd. dba REGne (www.regne.net)"
21jewelry.com,21jewelry.com,25-apr-2024,1714003200.0,Squarespace Domains II LLC
247playz.com,247playz.com,20-apr-2024,1713571200.0,Gandi SAS
247realmedia.com,247realmedia.com,30-oct-2025,1761782400.0,MarkMonitor Inc.
24hbet.com,24hbet.com,19-dec-2023,1702944000.0,Name SRS AB
2betab.com,2betab.com,09-aug-2024,1723161600.0,"NameCheap, Inc."
2betesi.com,2betesi.com,08-dec-2023,1701993600.0,SafeNames Ltd.
2girls1cup.cc,2girls1cup.cc,18-oct-2024,1729209600.0,"GoDaddy.com, LLC"
2girls1cup.com,2girls1cup.com,12-aug-2024,1723420800.0,"Sea Wasp, LLC"
2girls1cup.ws,2girls1cup.ws,27-jul-2025,1753574400.0,GoDaddy.com
2girls1finger.org,2girls1finger.org,24-apr-2024,1713916800.0,"GoDaddy.com, LLC"
2guys1stump.org,2guys1stump.org,29-may-2025,1748476800.0,"GoDaddy.com, LLC"
2leep.com,2leep.com,12-dec-2023,1702339200.0,"GoDaddy.com, LLC"
2mdn.net,2mdn.net,02-may-2024,1714608000.0,MarkMonitor Inc.
2site.com,2site.com,25-aug-2026,1787616000.0,"GoDaddy.com, LLC"
30-day-change.com,30-day-change.com,29-oct-2024,1730160000.0,Gname 004 Inc
321cba.com,321cba.com,03-apr-2024,1712102400.0,"NameSilo, LLC"
32red.it,32red.it,25-feb-2024,1708819200.0,
32redsport.com,32redsport.com,02-may-2024,1714608000.0,SafeNames Ltd.
360ads.com,360ads.com,18-oct-2025,1760745600.0,"Alibaba Cloud Computing (Beijing) Co., Ltd."
368bet.com,368bet.com,26-may-2024,1716681600.0,"Name.com, Inc."
377baidu.com,377baidu.com,08-jun-2024,1717804800.0,"GoDaddy.com, LLC"
377bet.com,377bet.com,05-mar-2024,1709596800.0,"Wild West Domains, LLC"
3fns.com,3fns.com,20-jul-2024,1721433600.0,Dynadot Inc
3lift.com,3lift.com,04-jan-2024,1704326400.0,"Amazon Registrar, Inc."
3xtraffic.com,3xtraffic.com,19-apr-2024,1713484800.0,"NameCheap, Inc."
